#===========================================================================================
#  DOMAIN MAPPER v2.0.2
#  Johns Hopkins Univeristy - January 19th, 2022
#  Edgar Manriquez-Sandoval, B.S. - Dept. of Biophysics
#  emanriq1@jhu.edu
#  & 
#  Stephen D. Fried, Ph.D. - Dept. of Chemistry
#  sdfried@jhu.edu
#===========================================================================================
#  Excecuted on:
#               2022-01-20 13:12:54.094479
#  Input HMM: 
#               Thermus.hmm.out
#  Output:
#               Thermus.mapped.tsv
#  Options:
#               Intra domain gap = 35
#               Inter domain gap = 20
#               overlap = 15
#               E-value cutoff = 1.00e-05
#  Domain Counts:
#               Total Proteins:   2201         Total Domains:    2984
#                                                        NC :  97 (3.25%)
#                                                        CP :   1 (0.03%)
#                                                        IS :  44 (1.47%)
#  Property Definitions:
#               CP = Circular Permutant Domain
#               NC = Non-Contiguous Domain
#               IS = InSertional Domain
#===========================================================================================
# Accession	E-Value	Residue Range	Property	Architecture	X-group	T-group	F-group	F-id
sp|Q72L49|Y214_THET2	1.7e-80	4-190		a/b three-layered sandwiches	Hypothetical protein TT1679	Hypothetical protein TT1679	DUF436	7547.1.1.2	
tr|Q72KD2|Q72KD2_THET2	6.1e-47	1-115		a+b three layers	Bacillus chorismate mutase-like	YjgF-like	CM_1	301.7.1.3	
tr|Q72KU9|Q72KU9_THET2	1.2e-59	12-225		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72KU9|Q72KU9_THET2	4.1e-06	26-53		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	T2SSE	2004.1.1.163	
tr|Q72HX2|Q72HX2_THET2	1.4e-41	2-115		a/b three-layered sandwiches	Flavodoxin-like	CheY-like	Response_reg	2007.1.3.29	
tr|Q72HX2|Q72HX2_THET2	2.0e-36	122-218		alpha arrays	HTH	winged	Trans_reg_C	101.1.2.815	
tr|Q72H23|Q72H23_THET2	1.0e-21	32-105		extended segments	Cytochrome c oxidase subunit II-like, transmembrane region	Cytochrome c oxidase subunit II-like, transmembrane region	COX2_TM_1	5040.1.1.4	
tr|Q72H23|Q72H23_THET2	6.3e-41	116-215		beta sandwiches	Cupredoxin-like	Cupredoxin-related	COX2	3156.1.1.2	
tr|Q72H23|Q72H23_THET2	8.3e-06	219-253		alpha arrays	Cytochrome c-like	Cytochrome c	DHOR	107.1.1.27	
tr|Q72H23|Q72H23_THET2	1.8e-19	239-324		alpha arrays	Cytochrome c-like	Cytochrome c	Cytochrom_C	107.1.1.5	
tr|Q72JA1|Q72JA1_THET2	2.8e-17	10-71		a+b duplicates or obligate multimers	MinE-like	Cell division protein MinE topological specificity domain	MinE	812.1.1.1	
tr|Q72KS2|Q72KS2_THET2	5.2e-63	1-200		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72HA4|Q72HA4_THET2	9.0e-34	4-213		a/b three-layered sandwiches	P-loop domains-like	Pyruvate-ferredoxin oxidoreductase, PFOR, domain III	POR	2004.1.3.1	
tr|Q72HA4|Q72HA4_THET2	6.0e-66	232-496		a/b three-layered sandwiches	Thiamin diphosphate-binding fold (THDP-binding)	Thiamin diphosphate-binding fold (THDP-binding)	POR_N	7574.1.1.2	
tr|Q72K26|Q72K26_THET2	1.3e-71	44-242		beta sandwiches	Immunoglobulin-like beta-sandwich	FAH	FAA_hydrolase	11.9.1.3	
tr|Q72J04|Q72J04_THET2	1.9e-76	10-320		alpha bundles	Type II ABC exporter transmembrane domain fold	Type I ABC exporter transmembrane domain fold	ABC_membrane	1075.4.1.1	
tr|Q72J04|Q72J04_THET2	5.4e-80	337-569		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran_1	2004.1.1.1405	
tr|Q72LD2|Q72LD2_THET2	4.9e-09	15-87		alpha arrays	alpha-helical ferredoxin-like	alpha-helical ferredoxin	Fer4_21_1	187.1.1.9	
tr|Q72LD2|Q72LD2_THET2	8.8e-06	72-90		a+b two layers	4Fe-4S ferredoxin	4Fe-4S ferredoxin	Fer4_11	205.1.1.9	
tr|Q72IR1|Q72IR1_THET2	1.1e-58	5-202		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72JI7|Q72JI7_THET2	1.2e-26	1-82		alpha arrays	HhH/H2TH	SAM domain-like	HHH_8	102.1.1.17	
tr|Q72JI7|Q72JI7_THET2	3.1e-17	93-149		alpha arrays	HhH/H2TH	SAM domain-like	HHH_5	102.1.1.14	
tr|Q72JI7|Q72JI7_THET2	4.0e-39	165-315		a+b three layers	Nucleotidyltransferase-like	Nucleotidyltransferase	DNA_pol_B_palm	316.1.1.135	
tr|Q72JI7|Q72JI7_THET2	1.2e-32	340-559		a/b barrels	TIM beta/alpha-barrel	TIM barrels	PHP	2002.1.1.151	
tr|Q72GF6|Q72GF6_THET2	1.5e-45	38-196		alpha arrays	HhH/H2TH	DNA-glycosylase	HhH-GPD	102.1.2.4	
tr|Q72GF6|Q72GF6_THET2	6.7e-06	121-135		alpha arrays	HhH/H2TH	SAM domain-like	HHH_1	102.1.1.99	
tr|Q72LD0|Q72LD0_THET2	1.8e-56	10-210		a+b complex topology	FAD-binding domain-like	FAD-binding domain	FAD_binding_4	217.1.1.4	
tr|Q72LD0|Q72LD0_THET2	7.0e-51	214-451		a+b two layers	Alpha-beta plaits	FAD-linked oxidases, C-terminal domain	FAD-oxidase_C	304.6.1.4	
tr|Q72KY5|Q72KY5_THET2	3.3e-11	209-287		a/b three-layered sandwiches	UDP-Glycosyltransferase/glycogen phosphorylase	UDP-Glycosyltransferase/glycogen phosphorylase	Glyco_trans_1_4	7512.1.1.9	
tr|Q72IT5|Q72IT5_THET2	7.3e-17	44-147		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	Pyr_redox_2	2003.1.1.428	
tr|Q72IT5|Q72IT5_THET2	5.5e-29	175-286		a/b three-layered sandwiches	Rossmann-like	FAD/NAD(P)-binding domain	FCSD_central	2003.1.2.32	
tr|Q72GC5|Q72GC5_THET2	4.4e-07	25-119		a+b two layers	dsRBD-like	dsRNA-binding domain-like	Rad52_Rad22	330.1.1.4	
tr|Q72GC5|Q72GC5_THET2	9.7e-06	195-209		alpha arrays	RecQL4 helicase N-terminal domain	RecQL4 helicase N-terminal domain	Drc1-Sld2	3476.1.1.1	
tr|Q72JY0|Q72JY0_THET2	3.1e-27	3-116,152-256	NC	a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	UvrD-helicase	2004.1.1.171	
tr|Q72JY0|Q72JY0_THET2	4.4e-53	317-604		alpha complex topology	PSPTO4464 C-terminal domain-like	PSPTO4464 C-terminal domain-like	UvrD_C	3684.1.1.3	
tr|Q72JY0|Q72JY0_THET2	9.0e-12	696-829		a/b three-layered sandwiches	Restriction endonuclease-like	Restriction endonuclease-like	PDDEXK_1	2008.1.1.39	
tr|Q72G66|Q72G66_THET2	6.3e-14	51-213		a/b barrels	TIM beta/alpha-barrel	TIM barrels	DHO_dh	2002.1.1.39	
tr|Q72L39|Q72L39_THET2	1.4e-32	13-158		a+b three layers	Thioredoxin-like	Thioredoxin-like	AhpC-TSA_5	2485.1.1.225	
tr|Q72HK0|Q72HK0_THET2	1.3e-46	4-233		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72HK0|Q72HK0_THET2	1.3e-06	33-55		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	SKI	2004.1.1.152	
tr|Q72KW9|Q72KW9_THET2	5.0e-58	3-237		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	adh_short_C2_1	2003.1.1.332	
tr|Q72I54|Q72I54_THET2	6.1e-56	206-356		beta barrels	SH3	SH3	GGDEF	4.1.1.806	
tr|Q72LD7|Q72LD7_THET2	3.2e-66	6-125		a+b two layers	Type III secretory system chaperone-like	Frataxin-like	NADH_Oxid_Nqo15	241.2.1.3	
tr|Q72IJ4|Q72IJ4_THET2	9.7e-42	9-122		a/b three-layered sandwiches	Flavodoxin-like	CheY-like	Response_reg	2007.1.3.29	
tr|Q72IJ4|Q72IJ4_THET2	1.1e-33	132-225		alpha arrays	HTH	winged	Trans_reg_C	101.1.2.815	
tr|Q72LM1|Q72LM1_THET2	3.6e-08	55-108		alpha arrays	MshE c-di-GMP-binding domain	MshE c-di-GMP-binding domain	nfrB	1112.1.1.1	
tr|Q72KC6|Q72KC6_THET2	1.9e-21	6-90		extended segments	Glu-tRNAGln amidotransferase C subunit	Glu-tRNAGln amidotransferase C subunit	Glu-tRNAGln	4993.1.1.1	
tr|Q72I85|Q72I85_THET2	4.8e-44	14-178		a/b three-layered sandwiches	Rossmann-like	NagB/RpiA/CoA transferase-like	5-FTHF_cyc-lig	2003.1.7.1	
tr|Q72J11|Q72J11_THET2	2.6e-63	4-228		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
tr|Q72HL6|Q72HL6_THET2	6.1e-58	7-208		a/b three-layered sandwiches	HAD domain-like	HAD-like	HAD_2	2006.1.1.6	
tr|Q72JN7|Q72JN7_THET2	7.8e-36	45-163		a/b three-layered sandwiches	Flavodoxin-like	Periplasmic binding protein-like I	Bmp_1st	2007.1.2.30	
tr|Q72JN7|Q72JN7_THET2	2.8e-37	151-313		a/b three-layered sandwiches	Flavodoxin-like	Periplasmic binding protein-like I	Bmp_2nd	2007.1.2.31	
tr|Q72JN7|Q72JN7_THET2	4.1e-23	313-392		a/b three-layered sandwiches	Flavodoxin-like	Periplasmic binding protein-like I	Bmp_1st	2007.1.2.30	
tr|Q746K4|Q746K4_THET2	7.1e-31	71-262		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	adh_short_C2_1	2003.1.1.332	
tr|Q72H39|Q72H39_THET2	3.1e-110	14-286		a/b barrels	TIM beta/alpha-barrel	TIM barrels	MTHFR	2002.1.1.129	
tr|Q72HJ8|Q72HJ8_THET2	5.8e-122	18-429		beta duplicates or obligate multimers	Single-stranded right-handed beta-helix	Stabilizer of iron transporter sufD	UPF0051	207.8.1.1	
tr|Q72L93|Q72L93_THET2	5.9e-23	2-147		a/b three-layered sandwiches	PRTase-like	PRTase-like	Pribosyltran	7573.1.1.1	
tr|Q72L23|Q72L23_THET2	2.1e-86	10-277		alpha bundles	Terpenoid synthases	Terpenoid synthases	UbiA	141.1.1.5	
tr|Q72L71|Q72L71_THET2	1.1e-46	2-96		a+b two layers	Alpha-beta plaits	Hypothetical protein TT1725	DUF503	304.43.1.1	
tr|Q72K40|Q72K40_THET2	3.2e-06	38-66		alpha arrays	HTH	tri-helical	HTH_38	101.1.1.19	
tr|Q72IT3|Q72IT3_THET2	1.6e-23	44-142		a/b three-layered sandwiches	Flavodoxin-like	Rhodanese/Cell cycle control phosphatase	Rhodanese	2007.2.5.2	
tr|Q72J78|Q72J78_THET2	6.7e-42	3-204		a+b two layers	LuxS, MPP, ThrRS/AlaRS common domain	LuxS/MPP-like metallohydrolase	Peptidase_M16	309.1.1.40	
tr|Q72J78|Q72J78_THET2	1.7e-46	216-386		a+b two layers	LuxS, MPP, ThrRS/AlaRS common domain	LuxS/MPP-like metallohydrolase	Peptidase_M16_C_2	309.1.1.27	
tr|Q72G95|Q72G95_THET2	4.8e-08	38-81,128-195	NC	a+b four layers	Carbon-nitrogen hydrolase-like	Metallo-dependent phosphatases	Metallophos_2	246.2.1.7	
tr|Q72KL1|Q72KL1_THET2	1.4e-07	9-120,222-297	CP NC	alpha complex topology	Cation-proton antiporter	Cation-proton antiporter (CPA)	SBF	3236.1.1.3	
tr|Q72HR1|Q72HR1_THET2	6.7e-20	46-114		alpha bundles	Protein-export membrane protein secG	Protein-export membrane protein secG	SecG	3660.1.1.1	
tr|Q72KM8|Q72KM8_THET2	1.0e-18	23-200		a+b duplicates or obligate multimers	Outer membrane efflux proteins (OEP)	Outer membrane efflux proteins (OEP)	OEP	5085.1.1.1	
tr|Q72KM8|Q72KM8_THET2	1.7e-21	216-415		a+b duplicates or obligate multimers	Outer membrane efflux proteins (OEP)	Outer membrane efflux proteins (OEP)	OEP	5085.1.1.1	
tr|Q72LE3|Q72LE3_THET2	3.3e-49	21-185		a/b three-layered sandwiches	Restriction endonuclease-like	Restriction endonuclease-like	Uma2	2008.1.1.56	
tr|Q72GT1|Q72GT1_THET2	9.2e-15	5-55		a+b two layers	beta-Grasp	Alpha-L RNA-binding motif	S4_1	221.1.2.5	
tr|Q72GT1|Q72GT1_THET2	9.8e-19	64-145		a+b two layers	Alpha-beta plaits	Pseudouridine synthase	PseudoU_synth_2	304.102.1.3	
tr|Q72IT2|Q72IT2_THET2	5.5e-31	54-147		alpha arrays	Cytochrome c-like	Cytochrome c	thiosulf_SoxA	107.1.1.13	
tr|Q72IT2|Q72IT2_THET2	2.6e-12	160-250		alpha arrays	Cytochrome c-like	Cytochrome c	thiosulf_SoxA	107.1.1.13	
tr|Q72JR8|Q72JR8_THET2	8.3e-10	16-55		alpha arrays	LEM/SAP HeH motif-like	LEM/SAP HeH motif	Rho_N	130.1.1.7	
tr|Q72JR8|Q72JR8_THET2	1.4e-24	61-133		beta barrels	OB-fold	Nucleic acid-binding proteins	Rho_RNA_bind	2.1.1.42	
tr|Q72JR8|Q72JR8_THET2	1.3e-66	155-373		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ATP-synt_ab	2004.1.1.53	
tr|Q72KW1|Q72KW1_THET2	3.1e-174	18-516		a+b four layers	Ntn/PP2C	Gamma-glutamyltranspeptidase-like	G_glu_transpept	210.1.6.1	
tr|Q72K29|Q72K29_THET2	7.6e-28	2-224		a+b two layers	Cof C2 cap domain	Cof C2 cap domain	Hydrolase_3	3012.1.1.13	
tr|Q72K23|Q72K23_THET2	1.8e-36	4-145		beta barrels	cradle loop barrel	FMN-binding split barrel	Flavin_Reduct	1.1.5.4	
tr|Q72I24|Q72I24_THET2	5.4e-105	12-417		alpha complex topology	Preprotein translocase SecY subunit	Preprotein translocase SecY subunit	SecY	5061.1.1.3	
tr|Q72LQ0|Q72LQ0_THET2	7.7e-27	5-102		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Peptidase_M22_N_1	2484.1.1.256	
tr|Q72HA2|Q72HA2_THET2	1.1e-21	29-260,383-422	NC	a/b barrels	TIM beta/alpha-barrel	TIM barrels	FAD_binding_3_1st	2002.1.1.1034	
tr|Q72HU1|Q72HU1_THET2	3.3e-15	4-55		a+b duplicates or obligate multimers	TTHA1013/TTHA0281-like	TTHA1013/TTHA0281-like	HicB_lk_antitox_N	4100.1.1.3	
tr|Q72LG2|Q72LG2_THET2	4.1e-55	1-155		beta barrels	GroES-like	Alcohol dehydrogenase-like, N-terminal domain	ADH_N	236.1.1.22	
tr|Q72LG2|Q72LG2_THET2	2.2e-07	155-224		a/b three-layered sandwiches	Rossmann-like	S-adenosyl-L-methionine-dependent methyltransferases	Methyltransf_11_4	2003.1.5.26	
tr|Q72HE4|Q72HE4_THET2	4.4e-07	7-88		few secondary structure elements	Rubredoxin-like	Rubredoxin-related	TF_Zn_Ribbon_1	375.1.1.142	
tr|Q72HD8|Q72HD8_THET2	1.1e-17	17-164		a/b barrels	TIM beta/alpha-barrel	TIM barrels	FAD_binding_3_1st	2002.1.1.1034	
tr|Q72HD8|Q72HD8_THET2	3.3e-32	158-316		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	Pyr_redox_2	2003.1.1.428	
tr|Q72GL9|Q72GL9_THET2	3.2e-117	4-337		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Oxidored_FMN	2002.1.1.142	
tr|Q72GF5|Q72GF5_THET2	9.8e-11	9-168		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1_1	5050.1.1.8	
tr|Q72GF5|Q72GF5_THET2	2.6e-12	192-365		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72HS1|Q72HS1_THET2	1.3e-100	13-348		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	T2SSE	2004.1.1.163	
tr|Q72HS1|Q72HS1_THET2	3.4e-06	132-153		alpha bundles	Helical domain in structural maintenance of chromosomes protein 3	Helical domain in structural maintenance of chromosomes protein 3	SMC_N_1	3922.1.1.12	
tr|Q746L5|Q746L5_THET2	3.1e-24	14-64		alpha arrays	HTH	tetra-helical, lambda repressor-like	LacI	101.1.4.15	
tr|Q746L5|Q746L5_THET2	8.5e-47	167-295		a/b three-layered sandwiches	Flavodoxin-like	Periplasmic binding protein-like I	Peripla_BP_3	2007.1.2.16	
tr|Q72GG1|Q72GG1_THET2	2.8e-13	20-144		a/b three-layered sandwiches	Restriction endonuclease-like	Restriction endonuclease-like	Uma2	2008.1.1.56	
tr|Q72IK4|Q72IK4_THET2	6.7e-16	154-317		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Sigma54_activat	2004.1.1.190	
tr|Q72IK4|Q72IK4_THET2	9.6e-06	192-219		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	SKI	2004.1.1.152	
tr|Q72IK4|Q72IK4_THET2	8.9e-32	326-397		alpha arrays	Histone-like	AAA+ ATPase lid domain	PRK03992	148.1.3.44	
tr|Q72IK4|Q72IK4_THET2	3.9e-80	403-593		alpha arrays	FtsH protease domain-like	FtsH protease domain-like	Peptidase_M41	4070.1.1.1	
tr|Q72JI0|Q72JI0_THET2	1.1e-78	4-278		a/b three-layered sandwiches	PLP-dependent transferases	PLP-dependent transferases	Cys_Met_Meta_PP_N	7577.1.1.2	
tr|Q72JI0|Q72JI0_THET2	1.8e-40	281-411		a+b two layers	C-terminal domain in some PLP-dependent transferases	C-terminal domain in some PLP-dependent transferases	Cys_Met_Meta_PP_C	3016.1.1.83	
tr|Q72HY4|Q72HY4_THET2	1.9e-41	58-275		a/b three-layered sandwiches	LigB-like	LigB-like	Memo	2012.1.1.2	
tr|Q72H24|Q72H24_THET2	1.1e-181	24-478		alpha superhelices	Cytochrome c oxidase subunit I-like	Cytochrome c oxidase subunit I-like	COX1	5038.1.1.6	
tr|Q72H24|Q72H24_THET2	8.1e-58	574-791		alpha bundles	Cytochrome c oxidase subunit III-like	Cytochrome c oxidase subunit III-like	COX3	5039.1.1.1	
tr|Q72LN5|Q72LN5_THET2	1.4e-24	3-79,127-223,276-277,490-517	NC	a/b barrels	TIM beta/alpha-barrel	TIM barrels	FAD_binding_3_1st	2002.1.1.1034	
tr|Q72L72|Q72L72_THET2	1.0e-102	1-270		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	Thiolase_N	7581.1.1.8	
tr|Q72L72|Q72L72_THET2	6.5e-43	273-394		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	Thiolase_C	7581.1.1.7	
tr|Q72L34|Q72L34_THET2	2.7e-42	38-371		alpha complex topology	Clc chloride channel	Clc chloride channel	Voltage_CLC	5053.1.1.2	
tr|Q72L34|Q72L34_THET2	7.3e-17	411-478		a+b two layers	TrkA C-terminal domain-like	TrkA C-terminal domain-like	TrkA_C	4261.1.1.2	
tr|Q72KX6|Q72KX6_THET2	2.9e-15	36-195		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	DDE_3	2484.1.1.528	
tr|Q72KK6|Q72KK6_THET2	1.4e-42	100-246		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	ADH_zinc_N	2003.1.1.8	
tr|Q72I35|Q72I35_THET2	6.1e-21	5-274		alpha bundles	Drug/Metabolite transporter	Drug/Metabolite transporter	EamA	5059.1.1.2	
tr|Q746F3|Q746F3_THET2	9.2e-08	6-98		alpha complex topology	PDEase-like	HD-domain/PDEase-like	HD	131.1.1.2	
tr|Q746F3|Q746F3_THET2	4.2e-34	247-365		a+b two layers	Alpha-beta plaits	Adenylyl and guanylyl cyclase catalytic domain-like	Cas10_III_1st	304.48.1.54	
tr|Q746F3|Q746F3_THET2	1.2e-30	543-702		a+b two layers	Alpha-beta plaits	Adenylyl and guanylyl cyclase catalytic domain-like	Cas10_III_2nd	304.48.1.23	
tr|Q746E8|Q746E8_THET2	5.4e-72	50-183		a/b three-layered sandwiches	CARF (CRISPR-associated Rossmann fold) domains	CARF (CRISPR-associated Rossmann fold) domains	Cas_Cas02710_1st	7592.1.1.4	
tr|Q746E8|Q746E8_THET2	1.1e-52	186-287		alpha bundles	CRISPR/Cas system-associated protein Csm6 6H domain	CRISPR/Cas system-associated protein Csm6 6H domain	Cas_Cas02710_2nd	3932.1.1.5	
tr|Q746E8|Q746E8_THET2	4.8e-66	302-444		alpha bundles	Four-helical up-and-down bundle	Nucleotidyltransferase substrate binding subunit/domain	Cas_Cas02710_3rd	601.7.1.13	
tr|Q72LI6|Q72LI6_THET2	1.5e-06	26-79		alpha arrays	SP1917-like	SP1917-like	PRK09328	6056.1.1.3	
tr|Q72LI6|Q72LI6_THET2	3.8e-25	114-265		a/b three-layered sandwiches	Rossmann-like	S-adenosyl-L-methionine-dependent methyltransferases	Methyltransf_11_2	2003.1.5.86	
tr|Q72GX6|Q72GX6_THET2	5.1e-42	5-192		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72GX6|Q72GX6_THET2	8.7e-12	215-385		alpha complex topology	Major facilitator superfamily (MFS) general substrate transporter	Major facilitator superfamily (MFS) general substrate transporter	MFS_1	5050.1.1.2	
tr|Q72J77|Q72J77_THET2	1.7e-32	326-513		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	DEAD	2004.1.1.73	
tr|Q72J77|Q72J77_THET2	2.2e-12	569-677		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Helicase_C_5	2004.1.1.490	
tr|Q72J30|Q72J30_THET2	4.6e-13	42-147		a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	NMT1_3_1st	7523.1.1.8	
tr|Q72J30|Q72J30_THET2	3.8e-33	153-348		a/b three-layered sandwiches	Periplasmic binding protein-like II	Periplasmic binding protein-like II	NMT1_3_1st	7523.1.1.8	
tr|Q72IS0|Q72IS0_THET2	1.8e-22	15-74,170-271	NC	a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	UvrD-helicase	2004.1.1.171	
tr|Q72IS0|Q72IS0_THET2	1.4e-100	316-621		alpha complex topology	PSPTO4464 C-terminal domain-like	PSPTO4464 C-terminal domain-like	UvrD_C	3684.1.1.3	
tr|Q72IS0|Q72IS0_THET2	7.8e-08	649-687		beta barrels	SH3	SH3	pcrA	4.1.1.795	
tr|Q72L61|Q72L61_THET2	4.4e-112	21-351		beta duplicates or obligate multimers	beta-propeller-like	6-bladed	GSDH	5.1.3.11	
tr|Q72H20|Q72H20_THET2	4.1e-137	7-389		alpha complex topology	Uracil Transporter UraA	Uracil Transporter UraA	Xan_ur_permease	3226.1.1.1	
tr|Q746M3|Q746M3_THET2	3.0e-53	16-168		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Aldolase	2002.1.1.3	
tr|Q72JS6|Q72JS6_THET2	8.0e-56	12-165		a/b three-layered sandwiches	HAD domain-like	PIN domain-like	NYN	2006.1.4.3	
tr|Q72JB8|Q72JB8_THET2	8.8e-19	22-167		a/b three-layered sandwiches	Restriction endonuclease-like	Restriction endonuclease-like	Uma2	2008.1.1.56	
tr|Q72GX7|Q72GX7_THET2	1.4e-31	9-177,243-313	NC	alpha bundles	Helical domain in structural maintenance of chromosomes protein 3	Helical domain in structural maintenance of chromosomes protein 3	SMC_N	3922.1.1.10	
tr|Q72H67|Q72H67_THET2	1.1e-73	12-279		alpha bundles	Type II ABC exporter transmembrane domain fold	Type I ABC importer transmembrane domain fold	BPD_transp_1	1075.3.1.1	
tr|Q72LN2|Q72LN2_THET2	1.4e-36	2-214		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	adh_short_C2_1	2003.1.1.332	
tr|Q72J58|Q72J58_THET2	2.3e-06	36-71		a+b duplicates or obligate multimers	TTHA1013/TTHA0281-like	TTHA1013/TTHA0281-like	HicB_lk_antitox_N	4100.1.1.3	
tr|Q72J58|Q72J58_THET2	1.6e-07	220-329		a/b three-layered sandwiches	Restriction endonuclease-like	Restriction endonuclease-like	DUF1887_3rd	2008.1.1.68	
tr|Q72J96|Q72J96_THET2	5.2e-09	63-125		a+b two layers	Cystatin-like	NTF2-like	SnoaL_3	243.1.1.25	
tr|Q72KT3|Q72KT3_THET2	2.8e-11	108-166		alpha arrays	Histone-like	AAA+ ATPase lid domain	DNA_pol3_delta_C	148.1.3.60	
tr|Q72KT3|Q72KT3_THET2	5.3e-25	174-290		alpha arrays	DNA polymerase III clamp loader subunits, C-terminal domain	DNA polymerase III clamp loader subunits, C-terminal domain	DNA_pol3_gamma3_1	138.1.1.11	
tr|Q72JZ5|Q72JZ5_THET2	5.4e-109	1-272		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	Thiolase_N	7581.1.1.8	
tr|Q72JZ5|Q72JZ5_THET2	5.7e-56	275-398		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	Thiolase_C	7581.1.1.7	
tr|Q72KB2|Q72KB2_THET2	2.5e-102	1-269		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	Thiolase_N	7581.1.1.8	
tr|Q72KB2|Q72KB2_THET2	5.8e-57	272-393		a/b three-layered sandwiches	Thiolase-like	Thiolase-like	Thiolase_C	7581.1.1.7	
tr|Q72HX4|Q72HX4_THET2	1.1e-20	4-67		a+b two layers	Alpha-beta plaits	HMA, heavy metal-associated domain	HMA	304.3.1.7	
tr|Q72HX4|Q72HX4_THET2	5.4e-26	72-134		a+b two layers	Alpha-beta plaits	HMA, heavy metal-associated domain	HMA	304.3.1.7	
tr|Q72HX4|Q72HX4_THET2	7.1e-34	285-380		beta sandwiches	jelly-roll	Calcium ATPase, transduction domain A	E1-E2_ATPase_N	10.13.1.2	
tr|Q72HX4|Q72HX4_THET2	1.0e-43	476-490,602-718	NC	a/b three-layered sandwiches	HAD domain-like	HAD-like	Hydrolase_3_1	2006.1.1.42	
tr|Q72HX4|Q72HX4_THET2	1.0e-26	489-601	IS	a+b complex topology	Metal cation-transporting ATPase, ATP-binding domain	Metal cation-transporting ATPase, ATP-binding domain	P-type_ATPase_Cu-like	267.1.1.5	
tr|Q72HA6|Q72HA6_THET2	1.3e-27	11-89		alpha bundles	Copper-sensitive operon repressor (CsoR)	Copper-sensitive operon repressor (CsoR)	Trns_repr_metal	3826.1.1.1	
tr|Q72GC6|Q72GC6_THET2	1.0e-14	1-113,157-209	NC	a+b four layers	Carbon-nitrogen hydrolase-like	Metallo-dependent phosphatases	Metallophos_2_1	246.2.1.2	
tr|Q72JW6|Q72JW6_THET2	2.5e-21	46-222		beta meanders	Lipoprotein localization factors LolAB	Lipoprotein localization factors LolAB	LolA_like	71.1.1.10	
tr|Q72IN7|Q72IN7_THET2	2.9e-68	4-224		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ABC_tran	2004.1.1.1404	
